,x,y,z,density_qmc,vxc_qmc
107,0.5042015625,1.8487390625,2.352940625,0.0044769981916184,-0.1937599943812786
108,0.5042015625,2.01680625,2.5210078125,0.0046953435648574,-0.2016012441169367
109,0.5042015625,2.1848734375,2.689075,0.0048680834221805,-0.2030657725798648
110,0.5042015625,2.352940625,2.8571421875,0.0049554585673236,-0.1997511251936361
111,0.5042015625,2.5210078125,3.025209375,0.0049502589409591,-0.196950622921349
112,0.5042015625,2.689075,3.1932765625,0.0048549339509965,-0.1962045487257821
113,0.5042015625,2.8571421875,3.36134375,0.0046801228566896,-0.195908124149845
114,0.5042015625,3.025209375,3.5294109375,0.004463621187016,-0.1915466543541727
115,0.5042015625,3.1932765625,3.697478125,0.0042896107953083,-0.1814572606386941
116,0.5042015625,3.36134375,3.8655453125,0.0043390201327238,-0.1755737992707579
117,0.5042015625,3.5294109375,4.033612499999999,0.005008413632711,-0.1745103326495299
118,0.5042015625,3.697478125,4.2016796875,0.0072501682006493,-0.1764970808978125
119,0.5042015625,3.8655453125,4.369746875,0.0140795090636627,-0.1957602523396248
120,0.5042015625,4.0336125,4.5378140625,0.0360844837620758,-0.3350061664532847
121,0.5042015625,4.2016796875,4.705881249999999,0.1043350110647834,-0.5922784830937069
122,0.5042015625,4.369746875,4.873948437499999,0.2778750009465694,-0.7054411408771941
123,0.5042015625,4.5378140625,5.042015625,0.5984534678683345,-0.8324758099106383
124,0.5042015625,4.70588125,5.2100828125,0.9961977957047692,-1.0475471287548437
125,0.5042015625,4.8739484375,5.37815,1.305708504177262,-1.2405421251510622
126,0.5042015625,5.042015625,5.546217187499999,1.4414457931742084,-1.3140951335873003
127,0.5042015625,5.2100828125,5.714284374999999,1.441268842250795,-1.3148503537429197
128,0.67226875,0.0,0.67226875,0.780682350312585,-0.9311542749384542
129,0.67226875,0.1680671875,0.8403359374999999,0.4970831548086502,-0.7986999242446944
130,0.67226875,0.336134375,1.008403125,0.2519332283455653,-0.7074050576382092
131,0.67226875,0.5042015625,1.1764703125,0.1044577999463315,-0.5903754300209078
132,0.67226875,0.67226875,1.3445375,0.0391917859399133,-0.355613786918951
133,0.67226875,0.8403359374999999,1.5126046875,0.0158235850383738,-0.2095401895270843
134,0.67226875,1.008403125,1.680671875,0.0080550356071565,-0.1796914253898725
135,0.67226875,1.1764703125,1.8487390625,0.0054061963580276,-0.1754554710063689
136,0.67226875,1.3445375,2.01680625,0.0045716573402803,-0.1761242224349883
137,0.67226875,1.5126046875,2.1848734375,0.0044776436373985,-0.1824505646656709
138,0.67226875,1.6806718749999998,2.352940625,0.0046765857016171,-0.1988464770958302
139,0.67226875,1.8487390625,2.5210078125,0.0049520311169825,-0.2122547002685444
140,0.67226875,2.01680625,2.689075,0.0051962952725035,-0.2150860272176489
141,0.67226875,2.1848734375,2.8571421875,0.005352756280325,-0.2122184041879696
142,0.67226875,2.352940625,3.025209375,0.005401074734509,-0.2083653923145656
143,0.67226875,2.5210078125,3.1932765624999995,0.0053399737815118,-0.2052947058733905
144,0.67226875,2.689075,3.36134375,0.0051750285885092,-0.2029158285755135
145,0.67226875,2.8571421875,3.5294109375,0.0049287444442556,-0.1996401337233515
146,0.67226875,3.025209375,3.697478125,0.0046566257919965,-0.1919850777522672
147,0.67226875,3.1932765625,3.8655453125,0.0044629928407351,-0.18118509337275
148,0.67226875,3.36134375,4.033612499999999,0.0045592012258871,-0.1758101736889816
149,0.67226875,3.5294109375,4.2016796875,0.0053899712335771,-0.1749149975576518
150,0.67226875,3.697478125,4.369746875,0.0080268641713203,-0.1777934911484396
151,0.67226875,3.8655453125,4.5378140625,0.0157763547933479,-0.2043799462427111
152,0.67226875,4.0336125,4.70588125,0.0391153658231507,-0.3573675485099766
153,0.67226875,4.2016796875,4.873948437499999,0.1043230818901084,-0.5806287032917248
154,0.67226875,4.369746875,5.042015625,0.2517437004694256,-0.6812214664214631
155,0.67226875,4.5378140625,5.2100828125,0.4969502041408767,-0.7869019446190466
156,0.67226875,4.70588125,5.37815,0.7806753667178422,-0.9327239709818994
157,0.67226875,4.8739484375,5.5462171875,0.9960071041580578,-1.05108407342607
158,0.67226875,5.042015625,5.714284374999999,1.0730453780210272,-1.0943589378056804
159,0.67226875,5.2100828125,5.882351562499999,0.9959739495947292,-1.0512997146468237
160,0.8403359374999999,0.0,0.8403359374999999,0.3383697019585945,-0.7397385289221096
161,0.8403359374999999,0.1680671875,1.008403125,0.1873531842303766,-0.6737903811837647
162,0.8403359374999999,0.336134375,1.1764703125,0.0864700192682139,-0.5458160956192308
163,0.8403359374999999,0.5042015625,1.3445375,0.0361527413373188,-0.3332445891453017
164,0.8403359374999999,0.67226875,1.5126046875,0.0158219852858885,-0.2101322760419754
165,0.8403359374999999,0.8403359374999999,1.6806718749999998,0.0083535009912263,-0.1807281834385203
166,0.8403359374999999,1.008403125,1.8487390625,0.0056329173756367,-0.1756343064197684
167,0.8403359374999999,1.1764703125,2.01680625,0.0047350456198053,-0.1760921177531708
168,0.8403359374999999,1.3445375,2.1848734375,0.0046269876714788,-0.1826522542757287
169,0.8403359374999999,1.5126046875,2.352940625,0.0048582740754707,-0.2028062193193286
170,0.8403359374999999,1.6806718749999998,2.5210078125,0.0051981376644036,-0.2224942540564826
171,0.8403359374999999,1.8487390625,2.689075,0.0055253777788693,-0.2276952078050567
172,0.8403359374999999,2.01680625,2.8571421875,0.005768799577677,-0.226311562955519
173,0.8403359374999999,2.1848734375,3.025209375,0.0058911777168334,-0.2221185634555608
174,0.8403359374999999,2.352940625,3.1932765625,0.0058833336870072,-0.2182824841280541
175,0.8403359374999999,2.5210078125,3.36134375,0.0057476800440609,-0.2145008512195654
176,0.8403359374999999,2.689075,3.5294109375,0.0054973166784502,-0.2096302264477408
177,0.8403359374999999,2.8571421875,3.697478125,0.005169723047377,-0.2027649309022585
178,0.8403359374999999,3.025209375,3.8655453125,0.004835933329018,-0.1933296114035937
179,0.8403359374999999,3.1932765625,4.0336125,0.0046134722228113,-0.1825542334065514
180,0.8403359374999999,3.36134375,4.2016796875,0.0047255936902151,-0.1767942599246464
181,0.8403359374999999,3.5294109375,4.369746875,0.0056184184201861,-0.1756310033289635
182,0.8403359374999999,3.697478125,4.5378140625,0.0083251505487208,-0.1792998695718194
183,0.8403359374999999,3.8655453125,4.70588125,0.0157748330745408,-0.2086698463326282
184,0.8403359374999999,4.0336125,4.8739484375,0.0360716856228169,-0.3451604680336804
185,0.8403359374999999,4.2016796875,5.042015625,0.0863159961571053,-0.5478116622906366
186,0.8403359374999999,4.369746875,5.2100828125,0.1871177403203146,-0.6605269307461228
187,0.8403359374999999,4.5378140625,5.37815,0.338117095892535,-0.7322912076038446
188,0.8403359374999999,4.70588125,5.5462171875,0.4968149988838011,-0.7934974923672338
189,0.8403359374999999,4.8739484375,5.714284375,0.5982453141247241,-0.8309097946213012
190,0.8403359374999999,5.042015625,5.882351562499999,0.5983241318881459,-0.834270886992653
191,0.8403359374999999,5.2100828125,6.05041875,0.4970125987171419,-0.7986467973326147
192,1.008403125,0.0,1.008403125,0.1149448849781566,-0.6171513966764667
193,1.008403125,0.1680671875,1.1764703125,0.0599745812996642,-0.462140786709831
194,1.008403125,0.336134375,1.3445375,0.0286471876467138,-0.2850610732546446
195,1.008403125,0.5042015625,1.5126046875,0.0141079347551822,-0.2022306176962971
196,1.008403125,0.67226875,1.6806718749999998,0.0080474985227904,-0.1801933997229867
197,1.008403125,0.8403359374999999,1.8487390625,0.0056277064829607,-0.1755166763446129
198,1.008403125,1.008403125,2.01680625,0.0047911131119279,-0.1758424151707832
199,1.008403125,1.1764703125,2.1848734375,0.0047083998047974,-0.1820829256049341
200,1.008403125,1.3445375,2.352940625,0.0049812476146581,-0.2039639558797579
201,1.008403125,1.5126046875,2.5210078125,0.0053872642431933,-0.2284865401786017
202,1.008403125,1.6806718749999998,2.689075,0.005801010134708,-0.2346488042637234
203,1.008403125,1.8487390625,2.8571421875,0.0061435703715752,-0.2366950883133745
204,1.008403125,2.01680625,3.025209375,0.0063605713987289,-0.234219776474318
205,1.008403125,2.1848734375,3.1932765625,0.0064279324586252,-0.2285506963550086
206,1.008403125,2.352940625,3.36134375,0.0063439200030997,-0.2252893326560065
207,1.008403125,2.5210078125,3.5294109375,0.0061173694953038,-0.2234228781049568
208,1.008403125,2.689075,3.697478125,0.0057720299209013,-0.2168794226795391
209,1.008403125,2.8571421875,3.8655453125,0.005359122083679,-0.2057349410680619
210,1.008403125,3.025209375,4.033612499999999,0.004960612697748,-0.1947270569386873
211,1.008403125,3.1932765625,4.2016796875,0.0046982010080083,-0.184016626638238
212,1.008403125,3.36134375,4.369746875,0.004783919053022,-0.1773046265047509
213,1.008403125,3.5294109375,4.5378140625,0.0056132202268543,-0.1756168614940393
214,1.008403125,3.697478125,4.70588125,0.0080198556964453,-0.1786769655618328
215,1.008403125,3.8655453125,4.873948437499999,0.0140646997666131,-0.1998996063639642
216,1.008403125,4.0336125,5.042015625,0.0285753288303192,-0.2904744690617901
217,1.008403125,4.2016796875,5.2100828125,0.0598443471790798,-0.4664804418060224
218,1.008403125,4.369746875,5.37815,0.1147470157622758,-0.6089245359930715
219,1.008403125,4.5378140625,5.5462171875,0.1870420376238233,-0.6702546603532192
220,1.008403125,4.70588125,5.714284375,0.2515984801364045,-0.6905764156794506
221,1.008403125,4.8739484375,5.8823515625,0.2777480650896987,-0.6997736850483394
222,1.008403125,5.042015625,6.05041875,0.251752705249938,-0.7009706818184968
223,1.008403125,5.2100828125,6.2184859375,0.1872629288687789,-0.6828135318628081
224,1.1764703125,0.0,1.1764703125,0.0360614066309187,-0.3301773723020836
225,1.1764703125,0.1680671875,1.3445375,0.0201260491837393,-0.230123941718837
226,1.1764703125,0.336134375,1.5126046875,0.011447730242502,-0.1904973498969633
227,1.1764703125,0.5042015625,1.680671875,0.0072538615100015,-0.1779650176481071
228,1.1764703125,0.67226875,1.8487390625,0.0053888303143038,-0.1748645800212718
229,1.1764703125,0.8403359374999999,2.01680625,0.0047217716829542,-0.1754344392200256
230,1.1764703125,1.008403125,2.1848734375,0.0047002939624275,-0.1811697837749004
231,1.1764703125,1.1764703125,2.352940625,0.0050180836017983,-0.2014873776678846
232,1.1764703125,1.3445375,2.5210078125,0.0054851314271729,-0.2304255071595116
233,1.1764703125,1.5126046875,2.689075,0.0059799596035693,-0.2385805259372641
234,1.1764703125,1.6806718749999998,2.8571421875,0.0064211385379079,-0.23958854811909
235,1.1764703125,1.8487390625,3.025209375,0.0067453339707001,-0.2405789525788811
236,1.1764703125,2.01680625,3.1932765625,0.0069101200709893,-0.2352479516916654
237,1.1764703125,2.1848734375,3.36134375,0.0069015435049294,-0.2312756987902011
238,1.1764703125,2.352940625,3.5294109375,0.0067248528405556,-0.2341988470418989
239,1.1764703125,2.5210078125,3.697478125,0.0063978839640392,-0.2373908111684396
240,1.1764703125,2.689075,3.8655453125,0.0059559868719978,-0.2272178751450444
241,1.1764703125,2.8571421875,4.0336125,0.0054618235275254,-0.2104543841551423
242,1.1764703125,3.025209375,4.2016796875,0.0050020977713797,-0.1966892690382728
243,1.1764703125,3.1932765625,4.369746875,0.0046909545380222,-0.183315994791251
244,1.1764703125,3.36134375,4.5378140625,0.0047112563084023,-0.1759965646942841
245,1.1764703125,3.5294109375,4.70588125,0.005370866829537,-0.1744240087585334
246,1.1764703125,3.697478125,4.8739484375,0.0072252941988574,-0.1758752258519156
247,1.1764703125,3.8655453125,5.042015625,0.0114088264220897,-0.1854087724417038
248,1.1764703125,4.0336125,5.2100828125000005,0.0200723321092878,-0.2253517959009749
249,1.1764703125,4.2016796875,5.37815,0.03598340810972,-0.3334028406136773
250,1.1764703125,4.369746875,5.5462171875,0.0598164552642952,-0.4779161899196853
251,1.1764703125,4.5378140625,5.714284375,0.0862471880920134,-0.566634529757686
252,1.1764703125,4.70588125,5.8823515625,0.1042361246222834,-0.5957878250191941
253,1.1764703125,4.8739484375,6.05041875,0.1042760761640678,-0.5936686075724154
254,1.1764703125,5.042015625,6.2184859375,0.0863400612595971,-0.5568844093530719
255,1.1764703125,5.2100828125,6.386553125,0.0599154817281718,-0.4649638180253616
256,1.3445375,0.0,1.3445375,0.0132432017870989,-0.19231513648446
257,1.3445375,0.1680671875,1.5126046875,0.0087775720349447,-0.1799937911603795
258,1.3445375,0.336134375,1.6806718749999998,0.0062461353897734,-0.1752458775771546
259,1.3445375,0.5042015625,1.8487390625,0.004991636508249,-0.1739835289058812
260,1.3445375,0.67226875,2.01680625,0.004545187233943,-0.1747853589832682
261,1.3445375,0.8403359374999999,2.1848734375,0.0046039064826417,-0.1801976304891667
262,1.3445375,1.008403125,2.352940625,0.004960521143658,-0.1966886102314064
263,1.3445375,1.1764703125,2.5210078125,0.0054727600203394,-0.2237174063823154
264,1.3445375,1.3445375,2.689075,0.0060350065610609,-0.2411831059522604
265,1.3445375,1.5126046875,2.8571421875,0.0065640575580897,-0.243639825038795
266,1.3445375,1.6806718749999998,3.025209375,0.0069934045859436,-0.2451179519380062
267,1.3445375,1.8487390625,3.1932765625,0.0072690569140461,-0.242848061231944
268,1.3445375,2.01680625,3.36134375,0.0073584971674104,-0.2377973753024476
269,1.3445375,2.1848734375,3.5294109375,0.0072553736458151,-0.238374118251901
270,1.3445375,2.352940625,3.697478125,0.0069742673498795,-0.2456976629455114
271,1.3445375,2.5210078125,3.8655453125,0.0065455100419208,-0.2482851556404032
272,1.3445375,2.689075,4.0336125,0.00601641222293,-0.2336056670031266
273,1.3445375,2.8571421875,4.2016796875,0.0054564710710783,-0.2146942041899427
274,1.3445375,3.025209375,4.369746875,0.0049484921037225,-0.1964404611734945
275,1.3445375,3.1932765625,4.5378140625,0.0045922191547321,-0.1806089928776401
276,1.3445375,3.36134375,4.705881249999999,0.004531554534708,-0.1746535764293442
277,1.3445375,3.5294109375,4.873948437499999,0.0049731124019849,-0.1735440579345369
278,1.3445375,3.697478125,5.042015625,0.0062209155433622,-0.1739798855472042
279,1.3445375,3.8655453125,5.2100828125,0.008748622778788,-0.1770606860699018
280,1.3445375,4.0336125,5.37815,0.0132130370114773,-0.1890942791336681
281,1.3445375,4.2016796875,5.5462171875,0.020065555703755,-0.2283337936003666
282,1.3445375,4.369746875,5.714284375,0.0285545328277792,-0.3009317311175373
283,1.3445375,4.5378140625,5.8823515625,0.0360332931997064,-0.3563820318070312
284,1.3445375,4.70588125,6.05041875,0.0390707914291255,-0.364366005425989
285,1.3445375,4.8739484375,6.218485937500001,0.0360430491941884,-0.3314145740857471
286,1.3445375,5.042015625,6.386553124999999,0.0285713560402644,-0.2745248660468154
287,1.3445375,5.2100828125,6.554620312499999,0.0200911162218572,-0.2221026119798916
288,1.5126046875,0.0,1.5126046875,0.0066761925752246,-0.17494373342279
289,1.5126046875,0.1680671875,1.6806718749999998,0.0052978482096772,-0.173625210786367
290,1.5126046875,0.336134375,1.8487390625,0.0045533116688062,-0.1734041714218649
291,1.5126046875,0.5042015625,2.01680625,0.0043128525197614,-0.1742702359280276
292,1.5126046875,0.67226875,2.1848734375,0.0044429772238017,-0.1792274703398181
293,1.5126046875,0.8403359374999999,2.352940625,0.0048212938535932,-0.1923807040122818
294,1.5126046875,1.008403125,2.5210078125,0.0053518029316369,-0.2102725560884449
295,1.5126046875,1.1764703125,2.689075,0.0059549414678111,-0.2306184120187049
296,1.5126046875,1.3445375,2.8571421875,0.0065516574170305,-0.2431696481325637
297,1.5126046875,1.5126046875,3.025209375,0.00707156937593,-0.247329057429269
298,1.5126046875,1.6806718749999998,3.1932765625,0.0074557541120869,-0.2485852171519459
299,1.5126046875,1.8487390625,3.36134375,0.0076568607658449,-0.2451382120556114
300,1.5126046875,2.01680625,3.5294109375,0.0076498490596226,-0.2404520964985286
301,1.5126046875,2.1848734375,3.697478125,0.0074388001306339,-0.2395505489066939
302,1.5126046875,2.352940625,3.8655453125,0.0070524515787784,-0.2418761473129454
303,1.5126046875,2.5210078125,4.033612499999999,0.0065342003658181,-0.23884121768089
304,1.5126046875,2.689075,4.2016796875,0.0059406252445134,-0.2267933904853041
305,1.5126046875,2.8571421875,4.369746875,0.0053415002759006,-0.2117925156426034
306,1.5126046875,3.025209375,4.5378140625,0.0048111664487101,-0.1932465781311458
307,1.5126046875,3.1932765625,4.70588125,0.0044317676142453,-0.1792216193997007
308,1.5126046875,3.36134375,4.873948437499999,0.0043022858135575,-0.1742880197821849
309,1.5126046875,3.5294109375,5.042015625,0.0045404849833718,-0.1732533652795775
310,1.5126046875,3.697478125,5.2100828125,0.0052817376792688,-0.1732748149378595
311,1.5126046875,3.8655453125,5.37815,0.0066580999091837,-0.1740761756795495
312,1.5126046875,4.0336125,5.5462171875,0.0087457715603182,-0.1769983108333075
313,1.5126046875,4.2016796875,5.714284374999999,0.0114039779399102,-0.1862819708408417
314,1.5126046875,4.369746875,5.882351562499999,0.0140535918669497,-0.2016366691465189
315,1.5126046875,4.5378140625,6.05041875,0.0157555989174625,-0.2097685545833349
316,1.5126046875,4.70588125,6.2184859375,0.0157530911842659,-0.2061896989665584
317,1.5126046875,4.8739484375,6.386553125,0.0140500537613099,-0.1957752184808019
318,1.5126046875,5.042015625,6.554620312499999,0.0114094566180336,-0.1853053011516888
319,1.5126046875,5.2100828125,6.722687499999999,0.008761872892151,-0.1784296893619403
320,1.6806718749999998,0.0,1.6806718749999998,0.0045882764606337,-0.1731842562832182
321,1.6806718749999998,0.1680671875,1.8487390625,0.0041865493261517,-0.1732186813644619
322,1.6806718749999998,0.336134375,2.01680625,0.0040904631066275,-0.1740902363697543
323,1.6806718749999998,0.5042015625,2.1848734375,0.0042583352688527,-0.1784654734835776
324,1.6806718749999998,0.67226875,2.352940625,0.0046304798865303,-0.1900295452658632
325,1.6806718749999998,0.8403359374999999,2.5210078125,0.0051471267327439,-0.2020509691548556
326,1.6806718749999998,1.008403125,2.689075,0.0057530602898465,-0.2145792131652168
327,1.6806718749999998,1.1764703125,2.8571421875,0.0063837619583839,-0.2298990610356068
328,1.6806718749999998,1.3445375,3.025209375,0.0069682649585387,-0.2393028840303001
329,1.6806718749999998,1.5126046875,3.1932765625,0.0074432754207892,-0.2435563783136738
330,1.6806718749999998,1.6806718749999998,3.36134375,0.0077534182305785,-0.244286394139243
331,1.6806718749999998,1.8487390625,3.5294109375,0.0078569697071237,-0.2393808284390164
332,1.6806718749999998,2.01680625,3.697478125,0.0077408260238681,-0.2330193764164649
333,1.6806718749999998,2.1848734375,3.8655453125,0.0074244217003444,-0.229603672500172
334,1.6806718749999998,2.352940625,4.0336125,0.0069489134879784,-0.2267126718449599
335,1.6806718749999998,2.5210078125,4.2016796875,0.0063680683097232,-0.2220776126426009
336,1.6806718749999998,2.689075,4.369746875,0.0057437277166153,-0.2162592620737386
337,1.6806718749999998,2.8571421875,4.5378140625,0.0051409779905017,-0.2066139499864219
338,1.6806718749999998,3.025209375,4.70588125,0.004623570404978,-0.1916780003088808
339,1.6806718749999998,3.1932765625,4.8739484375,0.0042525849221017,-0.1796134319799293
340,1.6806718749999998,3.36134375,5.042015625,0.0040864475539814,-0.1745301330148179
341,1.6806718749999998,3.5294109375,5.2100828125,0.0041812409823034,-0.1732755803844062
342,1.6806718749999998,3.697478125,5.37815,0.0045793909229029,-0.1730989971467663
