,x,y,z,density_qmc,vxc_qmc,erbar_qmc
27,0.2138143125,0.6414429375,0.8552572500000001,0.0584536791512297,-0.4507798377012147,0.000152637586497
28,0.2138143125,0.85525725,1.0690715625,0.0691662589886475,-0.470096608159963,0.0001566853778851
29,0.2138143125,1.0690715625,1.282885875,0.0677578241826536,-0.4759046303403342,0.0001282068016331
30,0.2138143125,1.282885875,1.4967001875,0.0596751284058322,-0.4662949199521889,0.0001073390278553
31,0.2138143125,1.4967001875,1.7105145000000002,0.0504740360331901,-0.4447464750349482,9.88692375009e-05
32,0.2138143125,1.7105145,1.9243288125,0.0426180222670292,-0.4190874786616841,9.5441127605e-05
33,0.2138143125,1.9243288125,2.138143125,0.0365723662158187,-0.3910672815348849,9.06504646672e-05
34,0.2138143125,2.138143125,2.3519574375,0.0324162898274607,-0.3647658400780726,8.20014781754e-05
35,0.2138143125,2.3519574375,2.56577175,0.0303075865141505,-0.3507147743150767,7.76000014495e-05
36,0.2138143125,2.56577175,2.7795860625,0.0303462830846113,-0.3553499098896024,8.04021537793e-05
37,0.2138143125,2.7795860625,2.993400375,0.0325025040562112,-0.3742619568990897,8.68587682825e-05
38,0.2138143125,2.993400375,3.2072146875,0.0366380709652958,-0.3964429330260517,9.04336576742e-05
39,0.2138143125,3.2072146875,3.421029,0.0426187654925188,-0.4176103209866401,9.4058083317e-05
40,0.2138143125,3.421029,3.6348433125,0.0503929339005361,-0.4367923708272953,0.0001114669669488
41,0.2138143125,3.6348433125000006,3.848657625,0.059522760153191,-0.452111756394037,0.000137119392862
42,0.2138143125,3.848657625,4.062471937500001,0.0676220483215878,-0.4622484099412682,0.0001589057702119
43,0.2138143125,4.0624719375,4.27628625,0.0691569266448679,-0.4658093558643948,0.0001729488221265
44,0.2138143125,4.27628625,4.4901005625,0.0585598103369236,-0.4572117590037675,0.0001604797622479
45,0.2138143125,4.4901005625,4.703914875000001,0.0376734227159558,-0.4284032400548803,0.0001097242567206
46,0.2138143125,4.703914875,4.9177291875,0.0170649515722752,-0.3781406009335886,5.21527089833e-05
47,0.2138143125,4.917729187500001,5.131543500000001,0.0058636130997883,-0.3152919314904641,2.03775045846e-05
48,0.427628625,0.0,0.427628625,0.0201068126511572,-0.3768135092237533,6.60060175796e-05
49,0.427628625,0.2138143125,0.6414429375,0.0375065678618841,-0.4220559685217478,0.0001078749861587
50,0.427628625,0.427628625,0.85525725,0.058433611487709,-0.4502486544507226,0.0001575481657386
51,0.427628625,0.6414429375,1.0690715625,0.072564370917812,-0.4709376644100116,0.0001746696184873
52,0.427628625,0.85525725,1.282885875,0.0751212977587694,-0.4827953965924021,0.0001508973247809
53,0.427628625,1.0690715625,1.4967001875,0.0693436779478939,-0.4852719279902355,0.0001232783066179
54,0.427628625,1.282885875,1.7105145000000002,0.0607344991793219,-0.4722156684222445,0.0001136284583339
55,0.427628625,1.4967001875,1.9243288125,0.052569686335606,-0.448122989944299,0.0001127967406722
56,0.427628625,1.7105145,2.138143125,0.0458066781437267,-0.4222251681368874,0.0001095992550213
57,0.427628625,1.9243288125,2.3519574375000003,0.0406327993984743,-0.3977555783935875,9.84724892991e-05
58,0.427628625,2.138143125,2.56577175,0.0373317314397274,-0.3801048377316631,8.88952923939e-05
59,0.427628625,2.3519574375,2.7795860625,0.0362073093797489,-0.3747476512883969,8.89928604132e-05
60,0.427628625,2.56577175,2.993400375,0.0373790636125576,-0.3843487014793512,9.32144320403e-05
61,0.427628625,2.7795860625,3.2072146875,0.04070589054764,-0.4042469915122595,9.94804272741e-05
62,0.427628625,2.993400375,3.4210290000000003,0.0458578926725086,-0.4266236782468124,0.0001033281457457
63,0.427628625,3.2072146875,3.6348433125,0.0525656009395317,-0.4486009949939926,0.0001156241770905
64,0.427628625,3.421029,3.848657625,0.0606534269987888,-0.4656908260783083,0.0001370655492996
65,0.427628625,3.6348433125000006,4.062471937500001,0.0692339098778497,-0.4742395626222482,0.0001563219950061
66,0.427628625,3.848657625,4.27628625,0.0751166009290901,-0.477771352383192,0.0001780081057441
67,0.427628625,4.0624719375,4.4901005625,0.072723089127299,-0.4774225418369932,0.0001872651367062
68,0.427628625,4.27628625,4.703914875,0.0586455525341009,-0.4635309738939548,0.0001602064306076
69,0.427628625,4.4901005625,4.9177291875,0.0376044491085515,-0.4264817529494882,0.0001095095913428
70,0.427628625,4.703914875,5.131543499999999,0.0201134772701599,-0.3698048904726319,6.65450719623e-05
71,0.427628625,4.917729187500001,5.3453578125000005,0.0136550600949389,-0.3372011076930798,4.88329257194e-05
72,0.6414429375,0.0,0.6414429375,0.0409214736429206,-0.4211715393692989,0.0001259153811206
73,0.6414429375,0.2138143125,0.85525725,0.0582884006864896,-0.4526225116952604,0.0001546256710591
74,0.6414429375,0.427628625,1.0690715625,0.0724929611823164,-0.4713945210238034,0.0001734708125496
75,0.6414429375,0.6414429375,1.282885875,0.0777255681959569,-0.4834208840955112,0.0001624357771865
76,0.6414429375,0.85525725,1.4967001875,0.074852645869155,-0.4917208003376798,0.0001338671042518
77,0.6414429375,1.0690715625,1.7105145,0.0681575450541373,-0.4890011489196346,0.0001192914010926
78,0.6414429375,1.282885875,1.9243288125,0.0609297060943707,-0.4705560870549627,0.0001232473689444
79,0.6414429375,1.4967001875,2.138143125,0.0544048517790435,-0.446980548734698,0.0001277850491123
80,0.6414429375,1.7105145,2.3519574375,0.0488213718449446,-0.4239564597975975,0.0001224285671616
81,0.6414429375,1.9243288125,2.56577175,0.0445311077982172,-0.4032695450702298,0.0001105111029396
82,0.6414429375,2.138143125,2.7795860625,0.0421588797832229,-0.3909126372387603,0.0001060474468054
83,0.6414429375,2.3519574375,2.993400375,0.0421709100005044,-0.391570315124144,0.0001024270653688
84,0.6414429375,2.56577175,3.2072146875,0.0445752517476552,-0.4069573674188725,0.0001012119361808
85,0.6414429375,2.7795860625,3.421029,0.0488755417797365,-0.4291332432130988,0.0001066504936559
86,0.6414429375,2.993400375,3.6348433125,0.0544296445940763,-0.4506676037142293,0.0001190101035001
87,0.6414429375,3.2072146875,3.848657625,0.0608999054642231,-0.4704750035339476,0.0001395021231246
88,0.6414429375,3.421029,4.0624719375,0.0680740144814505,-0.4828028820361222,0.0001515048806274
89,0.6414429375,3.6348433125000006,4.276286250000001,0.0748059539516601,-0.4855658073816188,0.0001599109332259
90,0.6414429375,3.848657625,4.4901005625,0.0778284598245994,-0.4864159196091362,0.0001738055357266
91,0.6414429375,4.0624719375,4.703914875,0.0727139282252131,-0.4831629949340082,0.000169129611369
92,0.6414429375,4.27628625,4.9177291875,0.0584621703662842,-0.4620898721736806,0.0001422433997517
93,0.6414429375,4.4901005625,5.1315435,0.0409634005941335,-0.4185984366445804,0.000115686051754
94,0.6414429375,4.703914875,5.3453578125,0.029320407328635,-0.3760709336554876,9.90935063094e-05
95,0.6414429375,4.917729187500001,5.559172125000001,0.0293298732303159,-0.3814704906463839,0.000103906722365
96,0.85525725,0.0,0.85525725,0.0575118436734503,-0.4454125443833132,0.0001627761003613
97,0.85525725,0.2138143125,1.0690715625,0.0689430917348248,-0.46768197483264,0.0001664875453893
98,0.85525725,0.427628625,1.282885875,0.0750235970027043,-0.4815736070338816,0.0001607492330409
99,0.85525725,0.6414429375,1.4967001875,0.0748312978087896,-0.4907914473371967,0.0001418528751036
100,0.85525725,0.85525725,1.7105145,0.0708863136268626,-0.4940891877447494,0.000119238881428
101,0.85525725,1.0690715625,1.9243288125,0.0657842669860198,-0.4840496241103429,0.0001191727133154
102,0.85525725,1.282885875,2.138143125,0.0606477237717361,-0.4649075739735925,0.0001291148274204
103,0.85525725,1.4967001875,2.3519574375000003,0.0556036687950155,-0.4441029947505227,0.0001337819592024
104,0.85525725,1.7105145,2.56577175,0.0508614151487929,-0.4204149769210559,0.0001310646888724
105,0.85525725,1.9243288125,2.7795860625000004,0.0472924835788843,-0.4002962164976038,0.0001277968702321
106,0.85525725,2.138143125,2.993400375,0.0459557383591167,-0.3931414619438069,0.0001212304561383
107,0.85525725,2.3519574375,3.2072146875,0.047317769259441,-0.4030231928633074,0.0001085246483506
108,0.85525725,2.56577175,3.4210290000000003,0.0508981784849173,-0.4249839436651128,0.0001040378253085
109,0.85525725,2.7795860625,3.6348433125,0.0556090155874697,-0.4466981365697769,0.0001091588036148
110,0.85525725,2.993400375,3.848657625,0.0606072369428238,-0.4654036421474131,0.0001238138610419
111,0.85525725,3.2072146875,4.0624719375,0.0656912969061263,-0.4806398507604442,0.000137844782699
112,0.85525725,3.421029,4.27628625,0.0707629811892793,-0.4857700618558297,0.0001372182629426
113,0.85525725,3.6348433125000006,4.4901005625,0.0747741437653388,-0.4850002824750711,0.0001371375868179
114,0.85525725,3.848657625,4.703914875000001,0.0751040826401747,-0.4853778262490434,0.0001403456169713
115,0.85525725,4.0624719375,4.9177291875,0.0690899113907437,-0.4773548709096559,0.0001373550115688
116,0.85525725,4.27628625,5.1315435,0.0575874776414042,-0.4493173005876218,0.0001273703898548
117,0.85525725,4.4901005625,5.3453578125000005,0.0461749472558664,-0.4100662401086432,0.000131095230835
118,0.85525725,4.703914875,5.559172125,0.041449522562526,-0.3929864893122404,0.0001378705647178
119,0.85525725,4.917729187500001,5.772986437500001,0.0461842179752684,-0.4142681312580344,0.0001517989485176
120,1.0690715625,0.0,1.0690715625,0.0621785936095859,-0.4526016068425802,0.0001618429185845
121,1.0690715625,0.2138143125,1.282885875,0.0675747483541503,-0.4715910418390104,0.0001520756779363
122,1.0690715625,0.427628625,1.4967001875,0.0692885728394008,-0.4834185469141281,0.0001395944289331
123,1.0690715625,0.6414429375,1.7105145000000002,0.0681851408969616,-0.4888912801423546,0.0001199535410306
124,1.0690715625,0.85525725,1.9243288125,0.0658455117149574,-0.4862944299750664,0.0001151200588951
125,1.0690715625,1.0690715625,2.138143125,0.0630135201710319,-0.4746827846483599,0.0001253808612987
126,1.0690715625,1.282885875,2.3519574375000003,0.0595504989014968,-0.4585650409125444,0.0001294850323902
127,1.0690715625,1.4967001875,2.56577175,0.055282357902087,-0.4360388715217997,0.0001330118636283
128,1.0690715625,1.7105145,2.7795860625,0.0509458715850994,-0.4098989869085069,0.0001378127374435
129,1.0690715625,1.9243288125,2.993400375,0.0481380162531895,-0.39413361664418,0.0001388754865126
130,1.0690715625,2.138143125,3.2072146875,0.0481565042782045,-0.3967311622101265,0.0001289858366448
131,1.0690715625,2.3519574375,3.421029,0.0509765938055432,-0.4151816375125209,0.0001176187751321
132,1.0690715625,2.56577175,3.6348433125,0.0552659637587085,-0.4381567813484758,0.0001121729679631
133,1.0690715625,2.7795860625,3.848657625,0.0594702340299459,-0.4573541032674114,0.0001063286100085
134,1.0690715625,2.993400375,4.062471937500001,0.0628852016348485,-0.4721070771805528,0.0001089176667006
135,1.0690715625,3.2072146875,4.27628625,0.0656597230101548,-0.478200474724235,0.0001132097061792
136,1.0690715625,3.421029,4.4901005625,0.0679784503461827,-0.4759330948352961,0.0001111799457271
137,1.0690715625,3.6348433125000006,4.703914875000001,0.069153842562259,-0.4742814872173207,0.0001177592436977
138,1.0690715625,3.848657625,4.917729187500001,0.0675493473654923,-0.4711847385933357,0.000122271079826
139,1.0690715625,4.0624719375,5.1315435,0.0621940904596779,-0.4556301609820644,0.0001208092803814
140,1.0690715625,4.27628625,5.3453578125000005,0.0547943634697103,-0.4269550885507716,0.0001291469939724
141,1.0690715625,4.4901005625,5.559172125000001,0.0493999063842211,-0.4027630241368621,0.0001416700100721
142,1.0690715625,4.703914875,5.7729864375,0.0494203614880946,-0.4049471062513793,0.0001532283436515
143,1.0690715625,4.917729187500001,5.986800750000001,0.0548110671625596,-0.4280275857210475,0.0001633933239807
144,1.282885875,0.0,1.282885875,0.0569250079319029,-0.4488711540516831,0.0001381241649746
145,1.282885875,0.2138143125,1.4967001875,0.0596033145449942,-0.4648835843320525,0.0001267607146033
146,1.282885875,0.427628625,1.7105145,0.060768092901635,-0.4720126515363217,0.0001112287328746
147,1.282885875,0.6414429375,1.9243288125,0.0610621415006481,-0.4740464705872746,0.0001050354035152
148,1.282885875,0.85525725,2.138143125,0.0608304454944658,-0.471650632068723,0.0001230648292116
149,1.282885875,1.0690715625,2.3519574375000003,0.0596835752473049,-0.4635771932244062,0.000131743391355
150,1.282885875,1.282885875,2.56577175,0.0569759873395651,-0.4466706782856178,0.0001301158504875
151,1.282885875,1.4967001875,2.7795860625,0.0528679125559176,-0.4200140083264881,0.0001315168698042
152,1.282885875,1.7105145,2.993400375,0.0489585272635469,-0.39733069463601,0.0001384733660668
153,1.282885875,1.9243288125,3.2072146875000005,0.047357389846791,-0.3919893523784554,0.0001404282508508
154,1.282885875,2.138143125,3.421029,0.0489888406446361,-0.4031946651427227,0.0001334954622295
155,1.282885875,2.3519574375,3.6348433125,0.0528476767463306,-0.4231950046697024,0.0001287751807097
156,1.282885875,2.56577175,3.848657625,0.0568623307289612,-0.4441697230164859,0.0001175357793677
157,1.282885875,2.7795860625,4.0624719375,0.059515010344321,-0.4608259570676315,0.0001075589430404
158,1.282885875,2.993400375,4.27628625,0.0606210188262143,-0.4677598534671899,0.0001068046702018
159,1.282885875,3.2072146875,4.4901005625,0.0608104023984604,-0.4644724744460431,9.82303336876e-05
160,1.282885875,3.421029,4.703914875,0.0605211895343039,-0.4591941599480065,0.0001044890904412
161,1.282885875,3.6348433125000006,4.917729187500001,0.0594123880276525,-0.4539150265796717,0.0001184530065259
162,1.282885875,3.848657625,5.1315435,0.0568058264406812,-0.442602222608551,0.0001195869360781
163,1.282885875,4.0624719375,5.3453578125,0.052825279675278,-0.4241805638619426,0.0001182064000093
164,1.282885875,4.27628625,5.559172125,0.0489805998594023,-0.4039827630901264,0.0001257637934514
165,1.282885875,4.4901005625,5.7729864375,0.0473762656996536,-0.3947877402468627,0.000133814579306
166,1.282885875,4.703914875,5.98680075,0.0490130655953853,-0.4049979842126927,0.000142287664593
167,1.282885875,4.917729187500001,6.200615062500001,0.0528895759733481,-0.4265009169771976,0.0001454715258843
168,1.4967001875,0.0,1.4967001875,0.047980519220504,-0.4343582447926591,0.0001109362815141
169,1.4967001875,0.2138143125,1.7105145000000002,0.050489646248564,-0.4436924956190275,0.0001018415294588
170,1.4967001875,0.427628625,1.9243288125,0.0526880725700502,-0.4479968792575214,9.30296495788e-05
171,1.4967001875,0.6414429375,2.138143125,0.0546474653423316,-0.4526893218048126,0.0001081492184463
172,1.4967001875,0.85525725,2.3519574375000003,0.0559186048316313,-0.454142665576809,0.0001282376269158
173,1.4967001875,1.0690715625,2.56577175,0.0555706729853272,-0.446168773435354,0.0001312626826007
174,1.4967001875,1.282885875,2.7795860625000004,0.0530215286225941,-0.4246416752613858,0.000124758496585
175,1.4967001875,1.4967001875,2.993400375,0.0491735083294586,-0.3991343056186281,0.0001251993622819
176,1.4967001875,1.7105145,3.2072146875,0.0463096413243108,-0.3874206029953864,0.0001337354061784
177,1.4967001875,1.9243288125,3.4210290000000003,0.046330273567209,-0.3918293286438905,0.0001369666667177
178,1.4967001875,2.138143125,3.6348433125,0.0491692056753268,-0.4048164980191994,0.0001343862130759
179,1.4967001875,2.3519574375,3.848657625,0.0529038472787031,-0.4229396110956296,0.0001320606845818
180,1.4967001875,2.56577175,4.062471937500001,0.0553627614454646,-0.4412327408757508,0.0001188678568246
181,1.4967001875,2.7795860625,4.27628625,0.0556786344555085,-0.4511477207013538,0.0001073952276322
182,1.4967001875,2.993400375,4.4901005625,0.0543930411406772,-0.4492698428105945,9.97158452563e-05
183,1.4967001875,3.2072146875,4.703914875000001,0.0524402001773864,-0.4423702553161229,9.28114972862e-05
184,1.4967001875,3.421029,4.9177291875,0.0502626025542391,-0.4346096844221295,0.0001055431155366
185,1.4967001875,3.6348433125000006,5.131543500000001,0.0477870032048347,-0.4226060655918265,0.0001093737948431
186,1.4967001875,3.848657625,5.3453578125000005,0.0449936182402774,-0.4080099277090793,0.0001067083662723
187,1.4967001875,4.0624719375,5.559172125,0.0423208187375538,-0.3938313523211973,0.0001068095252858
188,1.4967001875,4.27628625,5.7729864375,0.0406094852532011,-0.3816345802635353,0.0001108775201307
189,1.4967001875,4.4901005625,5.98680075,0.0406108404159641,-0.3799505524208962,0.0001151328279151
190,1.4967001875,4.703914875,6.2006150625,0.0423564487621132,-0.3933596407624566,0.0001191202668102
191,1.4967001875,4.917729187500001,6.414429375000001,0.0451126188975489,-0.4152063699469316,0.000117655398811
192,1.7105145,0.0,1.7105145,0.0395215016968813,-0.4080353456596973,9.46420550992e-05
193,1.7105145,0.2138143125,1.9243288125,0.0426973636217513,-0.4158396270117194,9.24003111863e-05
194,1.7105145,0.427628625,2.138143125,0.0460231868849531,-0.4245353459558671,9.73083445531e-05
195,1.7105145,0.6414429375,2.3519574375,0.0491707575064083,-0.4322600338990167,0.0001146733974168
196,1.7105145,0.85525725,2.56577175,0.0512901768416139,-0.4330841880731307,0.000124634165738
197,1.7105145,1.0690715625,2.7795860625,0.0513438288359533,-0.4219126827413642,0.0001216059810434
198,1.7105145,1.282885875,2.993400375,0.0491934711285481,-0.4005012485166466,0.0001186970055226
199,1.7105145,1.4967001875,3.2072146875,0.0463831854040678,-0.3851301546747985,0.0001251487642363
200,1.7105145,1.7105145,3.421029,0.0451285407901166,-0.3850316633969597,0.000135615494492
201,1.7105145,1.9243288125,3.6348433125,0.0463929893307149,-0.3920590076516262,0.0001391810890013
202,1.7105145,2.138143125,3.848657625,0.0491071529164735,-0.4024320130278608,0.0001333963681507
203,1.7105145,2.3519574375,4.0624719375,0.0511274333545112,-0.415989132355039,0.0001266067573696
204,1.7105145,2.56577175,4.27628625,0.0510103331752164,-0.4260286843612708,0.0001138229511834
205,1.7105145,2.7795860625,4.4901005625,0.0488819329671037,-0.4266654100208101,9.85177210116e-05
206,1.7105145,2.993400375,4.703914875000001,0.0457596722918342,-0.4202570511976392,9.3336531239e-05
207,1.7105145,3.2072146875,4.9177291875,0.0424794987416443,-0.4119886282577878,9.46922200667e-05
208,1.7105145,3.421029,5.1315435,0.0393430593340986,-0.4010806113591623,9.33209515381e-05
209,1.7105145,3.6348433125000006,5.3453578125000005,0.0364409332786818,-0.3873929523890604,9.12924982812e-05
210,1.7105145,3.848657625,5.559172125000001,0.0339704184859273,-0.3749549523276783,9.19056417705e-05
211,1.7105145,4.0624719375,5.7729864375,0.0322463412364395,-0.3632763366196924,9.21047321677e-05
212,1.7105145,4.27628625,5.98680075,0.0316042280183137,-0.3547761870124374,9.15675033154e-05
213,1.7105145,4.4901005625,6.200615062500001,0.0322316504874212,-0.3582547166571227,9.22022732245e-05
214,1.7105145,4.703914875,6.414429375,0.0340070431436105,-0.3747204456723907,9.42054516473e-05
215,1.7105145,4.917729187500001,6.628243687500001,0.0365628699428903,-0.3946263158550206,9.49313191744e-05
216,1.9243288125,0.0,1.9243288125,0.0328914431016323,-0.380658900690775,8.63282731502e-05
217,1.9243288125,0.2138143125,2.138143125,0.0367515172097766,-0.3935649447685245,9.1888758361e-05
218,1.9243288125,0.427628625,2.3519574375000003,0.0409357591302379,-0.4039030156618702,0.0001016923236066
219,1.9243288125,0.6414429375,2.56577175,0.0449281466434949,-0.4101350222235665,0.0001136150578883
220,1.9243288125,0.85525725,2.7795860625,0.0477600367544598,-0.4114789239952071,0.0001177824802533
221,1.9243288125,1.0690715625,2.993400375,0.0485554146474115,-0.4035002813797375,0.000118881308871
222,1.9243288125,1.282885875,3.2072146875,0.0475968284796067,-0.3915282220375115,0.0001251946070685
223,1.9243288125,1.4967001875,3.4210290000000003,0.0464297527600643,-0.3888285010740173,0.0001344418747329
224,1.9243288125,1.7105145,3.6348433125,0.046438316027765,-0.3935545536976079,0.0001452218686535
225,1.9243288125,1.9243288125,3.848657625,0.0475533763349613,-0.3972279460462217,0.0001403117991923
226,1.9243288125,2.138143125,4.0624719375,0.0483748830325241,-0.4000934307749541,0.0001227810945847
227,1.9243288125,2.3519574375,4.27628625,0.0474795553040804,-0.4022966767264401,0.0001112459593942
228,1.9243288125,2.56577175,4.4901005625,0.0446269091517741,-0.4014137863206839,0.0001049782963429
229,1.9243288125,2.7795860625,4.703914875,0.0406505534953232,-0.3957781529427414,9.73500008393e-05
230,1.9243288125,2.993400375,4.9177291875,0.0365113516392449,-0.3864990712154867,9.0527232171e-05
231,1.9243288125,3.2072146875,5.1315435,0.0327220625467874,-0.3763090926416508,8.37877703655e-05
232,1.9243288125,3.421029,5.3453578125,0.0294333622605154,-0.3647345879189655,7.85368745381e-05
233,1.9243288125,3.6348433125000006,5.559172125000001,0.0267487239177106,-0.3521274223433561,7.83508595369e-05
234,1.9243288125,3.848657625,5.7729864375,0.0248264328595584,-0.3405349418027811,7.75443599097e-05
235,1.9243288125,4.0624719375,5.98680075,0.0238064158471496,-0.330272581378992,7.47698881118e-05
236,1.9243288125,4.27628625,6.2006150625,0.0237880557814969,-0.3265414716942924,7.14983525142e-05
237,1.9243288125,4.4901005625,6.414429375,0.0248042751864445,-0.3345696474045007,7.15263600131e-05
238,1.9243288125,4.703914875,6.6282436875,0.0267741328600429,-0.3502281206523304,7.49325100668e-05
239,1.9243288125,4.917729187500001,6.842058000000001,0.0295277171856542,-0.366463081128122,8.00637909118e-05
240,2.138143125,0.0,2.138143125,0.0281910786584263,-0.3589575627627873,7.93381823991e-05
241,2.138143125,0.2138143125,2.3519574375000003,0.0326573906456622,-0.3711894674283632,8.76376180312e-05
242,2.138143125,0.427628625,2.56577175,0.037622539841505,-0.3801623359076322,9.84310211212e-05
243,2.138143125,0.6414429375,2.7795860625000004,0.0425252648879682,-0.3921218696712938,0.0001087220603203
244,2.138143125,0.85525725,2.993400375,0.0463989101769605,-0.4026685191959021,0.0001160687172943
245,2.138143125,1.0690715625,3.2072146875,0.0485286142844379,-0.4037970854899312,0.0001257749284733
246,2.138143125,1.282885875,3.4210290000000003,0.0491933819195597,-0.4025376618208379,0.0001328627455866
247,2.138143125,1.4967001875,3.6348433125,0.0492794751875049,-0.4068279468143649,0.0001415170954475
248,2.138143125,1.7105145,3.848657625,0.0491873724346706,-0.410261747551302,0.0001459619820157
249,2.138143125,1.9243288125,4.062471937500001,0.0484139561088785,-0.4057736429317348,0.0001302629250703
250,2.138143125,2.138143125,4.27628625,0.0461632736075843,-0.3956974562930662,0.0001091215629733
251,2.138143125,2.3519574375,4.4901005625,0.0422664387267388,-0.3857877855107804,9.98034084264e-05
252,2.138143125,2.56577175,4.703914875000001,0.0373879082348226,-0.3768629694537178,9.25711819892e-05
253,2.138143125,2.7795860625,4.9177291875,0.0324357981268782,-0.3650551546761636,8.24831980881e-05
254,2.138143125,2.993400375,5.1315435,0.0280104231809805,-0.3516873500007459,7.37579665818e-05
255,2.138143125,3.2072146875,5.3453578125000005,0.0243115351199109,-0.3400487444044744,6.69648928832e-05
256,2.138143125,3.421029,5.559172125,0.0213581120334105,-0.3278267244807253,6.45826821429e-05
257,2.138143125,3.6348433125000006,5.772986437500001,0.0191958177213922,-0.3156370345350088,6.25268774724e-05
258,2.138143125,3.848657625,5.98680075,0.017878013706942,-0.305497604574367,5.94587484034e-05
259,2.138143125,4.0624719375,6.2006150625,0.0174213618775615,-0.2984368326908223,5.69716885364e-05
260,2.138143125,4.27628625,6.414429375,0.0178480324749404,-0.2996645145079499,5.54349543438e-05
261,2.138143125,4.4901005625,6.6282436875,0.0191729725240866,-0.3091728988099094,5.71769023015e-05
262,2.138143125,4.703914875,6.842058,0.0213766427048401,-0.323111532396354,6.10573326706e-05
263,2.138143125,4.917729187500001,7.055872312500001,0.0244070637636227,-0.3410695290464773,6.98783556256e-05
264,2.3519574375,0.0,2.3519574375,0.0253410957524169,-0.3389124792243148,7.13518810447e-05
265,2.3519574375,0.2138143125,2.56577175,0.0305104912264378,-0.3499022907098739,8.04780111657e-05
266,2.3519574375,0.427628625,2.7795860625,0.0364290774107106,-0.3672274323463217,9.13994477356e-05
267,2.3519574375,0.6414429375,2.993400375,0.0424875244343619,-0.3925320584959914,0.0001013484024864
268,2.3519574375,0.85525725,3.2072146875,0.0476859564006306,-0.4119667117016476,0.0001153734337452
269,2.3519574375,1.0690715625,3.421029,0.051238248164173,-0.4186718346802623,0.0001295362286798
270,2.3519574375,1.282885875,3.6348433125,0.0529708361743454,-0.4223770298505181,0.0001338276540278
271,2.3519574375,1.4967001875,3.848657625,0.0529765279127261,-0.4277111072617071,0.0001387359229224
272,2.3519574375,1.7105145,4.0624719375,0.0511871067054654,-0.4255144419017398,0.0001368613141147
273,2.3519574375,1.9243288125,4.27628625,0.0475149733639437,-0.4099550117479626,0.0001194436812177
274,2.3519574375,2.138143125,4.4901005625,0.042279910895046,-0.3894764673595597,0.0001031417388948
275,2.3519574375,2.3519574375,4.703914875,0.0362710587483001,-0.3721968988385484,8.86705976752e-05
276,2.3519574375,2.56577175,4.9177291875,0.0303695638242678,-0.3548934493071565,7.37744598253e-05
277,2.3519574375,2.7795860625,5.1315435,0.0251895638049792,-0.3354736762153272,6.30468032115e-05
278,2.3519574375,2.993400375,5.3453578125000005,0.0209700993168156,-0.3194392810554672,5.53402921521e-05
279,2.3519574375,3.2072146875,5.559172125,0.0176868329995838,-0.3064168170361317,5.18285847114e-05
